route_id	service_id	trip_id	trip_headsign	direction_id	block_id	shape_id
60-3396	BT 23_24-35213	26627064-BT 23_24-35213	Teneriffe Ferry	0		600061
175-3396	BT 23_24-35213	26627065-BT 23_24-35213	"Fortitude Valley, Warner St"	0		1750008
340-3396	BT 23_24-35213	26627066-BT 23_24-35213	Woolloongabba station	0		3400007
362-3396	BT 23_24-35213	26627067-BT 23_24-35213	Brookside Shopping Centre	0		3620015
598-3396	BT 23_24-35213	26627068-BT 23_24-35213	Chermside Interchange	1		5980011
414-3396	BT 23_24-35213	26627069-BT 23_24-35213	Indooroopilly Interchange	1		4140003
111-3396	BT 23_24-35213	26627070-BT 23_24-35213	Roma Street station	0		1110008
385-3396	BT 23_24-35213	26627071-BT 23_24-35213	The Gap park 'n' ride	1		3850018
192-3396	BT 23_24-35213	26627072-BT 23_24-35213	Boggo Road station	1		1920041
222-3396	BT 23_24-35213	26627073-BT 23_24-35213	Roma Street station	0		2220003
390-3396	BT 23_24-35213	26627074-BT 23_24-35213	Brookside Shopping Centre	1		3900008
415-3396	BT 23_24-35213	26627075-BT 23_24-35213	Indooroopilly Interchange	1		4150011
333-3396	BT 23_24-35213	26627076-BT 23_24-35213	Cultural Centre station	0		3330018
139-3396	BT 23_24-35213	26627077-BT 23_24-35213	"Sunnybank Hills, Calam Rd"	1		1390003
390-3396	BT 23_24-35213	26627078-BT 23_24-35213	"City, Queen St"	0		3900012
199-3396	BT 23_24-35213	26627079-BT 23_24-35213	"Teneriffe, Commercial Rd"	0		1990020
77-3396	BT 23_24-35213	26627080-BT 23_24-35213	"Chermside, Hamilton Rd"	0		770001
345-3396	BT 23_24-35213	26627081-BT 23_24-35213	Cultural Centre station	0		3450012
453-3396	BT 23_24-35213	26627082-BT 23_24-35213	Mt Ommaney Shopping Centre	1		4530020
123-3396	BT 23_24-35213	26627083-BT 23_24-35213	Garden City interchange	0		1230003
140-3396	BT 23_24-35213	26627084-BT 23_24-35213	Queen Street station	0		1400016
227-3396	BT 23_24-35213	26627085-BT 23_24-35213	Wynnum Plaza	1		2270004
203-3396	BT 23_24-35213	26627086-BT 23_24-35213	"Fortitude Valley, Warner St"	0		2030025
123-3396	BT 23_24-35213	26627087-BT 23_24-35213	Griffith University A	1		1230005
360-3396	BT 23_24-35213	26627088-BT 23_24-35213	"City, Queen St"	0		3600019
135-3396	BT 23_24-35213	26627089-BT 23_24-35213	"Parkinson, Algester Rd"	1		1350011
227-3396	BT 23_24-35213	26627090-BT 23_24-35213	"City, Edward St"	0		2270003
203-3396	BT 23_24-35213	26627091-BT 23_24-35213	Carindale interchange	1		2030024
125-3396	BT 23_24-35213	26627092-BT 23_24-35213	Garden City interchange	1		1250019
60-3396	BT 23_24-35213	26627093-BT 23_24-35213	West End Ferry	1		600059
380-3396	BT 23_24-35213	26627094-BT 23_24-35213	"Spring Hill, Wickham Tce"	0		3800014
212-3396	BT 23_24-35213	26627095-BT 23_24-35213	Carindale interchange	1		2120005
200-3396	BT 23_24-35213	26627096-BT 23_24-35213	"Carindale Heights, Cribb Rd E"	1		2000021
301-3396	BT 23_24-35213	26627097-BT 23_24-35213	Toombul Interchange	1		3010023
130-3396	BT 23_24-35213	26627098-BT 23_24-35213	Queen Street station	0		1300006
330-3396	BT 23_24-35213	26627099-BT 23_24-35213	"Bracken Ridge, Barrett St"	1		3300024
115-3396	BT 23_24-35213	26627100-BT 23_24-35213	Queen Street station	0		1150002
445-3396	BT 23_24-35213	26627101-BT 23_24-35213	Fig Tree Pocket	1		4450041
140-3396	BT 23_24-35213	26627102-BT 23_24-35213	Browns Plains station	1		1400009
116-3396	BT 23_24-35213	26627103-BT 23_24-35213	"Spring Hill, Wickham Tce"	0		1160025
204-3396	BT 23_24-35213	26627104-BT 23_24-35213	"Fortitude Valley, Warner St"	0		2040628
425-3396	BT 23_24-35213	26627105-BT 23_24-35213	Queen Street station	0		4250012
340-3396	BT 23_24-35213	26627106-BT 23_24-35213	Carseldine station	1		3400009
150-3396	BT 23_24-35213	26627107-BT 23_24-35213	Queen Street station	0		1500016
412-3396	BT 23_24-35213	26627108-BT 23_24-35213	St Lucia South	1		4120002
385-3396	BT 23_24-35213	26627109-BT 23_24-35213	Cultural Centre station	0		3850017
306-3396	BT 23_24-35213	26627110-BT 23_24-35213	Cultural Centre station	0		3060066
61-3396	BT 23_24-35213	26627111-BT 23_24-35213	Coorparoo Junction	0		610016
196-3396	BT 23_24-35213	26627112-BT 23_24-35213	Fairfield Gardens	1		1960034
375-3396	BT 23_24-35213	26627113-BT 23_24-35213	Bardon	0		3750013
427-3396	BT 23_24-35213	26627114-BT 23_24-35213	Indooroopilly interchange	1		4270072
412-3396	BT 23_24-35213	26627115-BT 23_24-35213	"City, Roma St"	0		4120001
60-3396	BT 23_24-35213	26627116-BT 23_24-35213	Teneriffe Ferry	0		600061
393-3396	BT 23_24-35213	26627117-BT 23_24-35213	Teneriffe Ferry	0		3930001
476-3396	BT 23_24-35213	26627118-BT 23_24-35213	"Spring Hill, Wickham Tce"	0		4760005
369-3396	BT 23_24-35213	26627119-BT 23_24-35213	Mitchelton station	1		3690003
345-3396	BT 23_24-35213	26627120-BT 23_24-35213	Aspley Hypermarket	1		3450009
470-3396	BT 23_24-35213	26627121-BT 23_24-35213	Toowong Village	1		4700012
61-3396	BT 23_24-35213	26627122-BT 23_24-35213	Ashgrove Village	1		610018
199-3396	BT 23_24-35213	26627123-BT 23_24-35213	West End Ferry	1		1990021
370-3396	BT 23_24-35213	26627124-BT 23_24-35213	"City, Herschel St"	0		3700012
370-3396	BT 23_24-35213	26627125-BT 23_24-35213	Chermside Interchange	1		3700011
350-3396	BT 23_24-35213	26627126-BT 23_24-35213	Aspley Hypermarket	1		3500011
198-3396	BT 23_24-35213	26627127-BT 23_24-35213	"South Brisbane, Mollison St"	0		1980002
599-3396	BT 23_24-35213	26627128-BT 23_24-35213	Dean St	0		5990022
301-3396	BT 23_24-35213	26627129-BT 23_24-35213	Cultural Centre station	0		3010013
180-3396	BT 23_24-35213	26627130-BT 23_24-35213	Garden City interchange	1		1800003
598-3396	BT 23_24-35213	26627131-BT 23_24-35213	Garden City interchange	1		5980009
454-3396	BT 23_24-35213	26627132-BT 23_24-35213	Queen Street station	0		4540007
360-3396	BT 23_24-35213	26627133-BT 23_24-35213	Brookside Shopping Centre	1		3600018
135-3396	BT 23_24-35213	26627134-BT 23_24-35213	Queen Street station	0		1350012
175-3396	BT 23_24-35213	26627135-BT 23_24-35213	Garden City interchange	1		1750012
150-3396	BT 23_24-35213	26627136-BT 23_24-35213	Browns Plains station	1		1500001
100-3396	BT 23_24-35213	26627137-BT 23_24-35213	Forest Lake Village	1		1000010
590-3396	BT 23_24-35213	26627138-BT 23_24-35213	Toombul Interchange	0		5900004
460-3396	BT 23_24-35213	26627139-BT 23_24-35213	"Heathwood, Parkwood Dr"	1		4600033
116-3396	BT 23_24-35213	26627140-BT 23_24-35213	Rocklea station	1		1160026
120-3396	BT 23_24-35213	26627141-BT 23_24-35213	Queen Street station	0		1200005
220-3396	BT 23_24-35213	26627142-BT 23_24-35213	Queen Street station	0		2200001
160-3396	BT 23_24-35213	26627143-BT 23_24-35213	Queen Street station	0		1600002
111-3396	BT 23_24-35213	26627144-BT 23_24-35213	Eight Mile Plains station	1		1110007
200-3396	BT 23_24-35213	26627145-BT 23_24-35213	Queen Street station	0		2000004
204-3396	BT 23_24-35213	26627146-BT 23_24-35213	"Carina, Clem Jones Centre"	1		2040630
325-3396	BT 23_24-35213	26627147-BT 23_24-35213	"City, Queen St"	0		3250008
428-3396	BT 23_24-35213	26627148-BT 23_24-35213	University of Queensland	0		4280001
235-3396	BT 23_24-35213	26627149-BT 23_24-35213	"Balmoral, Apollo Rd"	1		2350014
375-3396	BT 23_24-35213	26627150-BT 23_24-35213	Stafford City	1		3750011
209-3396	BT 23_24-35213	26627151-BT 23_24-35213	Carindale - UQ loop	0		2090023
468-3396	BT 23_24-35213	26627152-BT 23_24-35213	"Station Rd near Coonan St, stop 23"	0		4680007
160-3396	BT 23_24-35213	26627153-BT 23_24-35213	Garden City Depot	1		1600003
471-3396	BT 23_24-35213	26627154-BT 23_24-35213	"Spring Hill, Wickham Tce"	0		4710006
192-3396	BT 23_24-35213	26627155-BT 23_24-35213	"City, Adelaide St"	0		1920045
321-3396	BT 23_24-35213	26627156-BT 23_24-35213	Toombul Interchange	1		3210001
199-3396	BT 23_24-35213	26627157-BT 23_24-35213	"Teneriffe, Commercial Rd"	0		1990020
235-3396	BT 23_24-35213	26627158-BT 23_24-35213	"Fortitude Valley, Brunswick St"	0		2350018
212-3396	BT 23_24-35213	26627159-BT 23_24-35213	"Fortitude Valley, Ballow St"	0		2120006
454-3396	BT 23_24-35213	26627160-BT 23_24-35213	Riverhills West	1		4540008
196-3396	BT 23_24-35213	26627161-BT 23_24-35213	"New Farm, Mountford Rd"	0		1960035
180-3396	BT 23_24-35213	26627162-BT 23_24-35213	Queen Street station	0		1800002
350-3396	BT 23_24-35213	26627163-BT 23_24-35213	"City, Queen St"	0		3500010
120-3396	BT 23_24-35213	26627164-BT 23_24-35213	Garden City interchange	1		1200007
130-3396	BT 23_24-35213	26627165-BT 23_24-35213	Stretton - Gowan Rd	1		1300012
444-3396	BT 23_24-35213	26627166-BT 23_24-35213	"Moggill, Moggill Rd"	1		4440023
113-3396	BT 23_24-35213	26627167-BT 23_24-35213	Mt Gravatt Central Fair	1		1130015
444-3396	BT 23_24-35213	26627168-BT 23_24-35213	Queensland Theatre	0		4440024
346-3396	BT 23_24-35213	26627169-BT 23_24-35213	Elizabeth Street Stop 87 near Edward St	0		3460032
100-3396	BT 23_24-35213	26627170-BT 23_24-35213	Queen Street station	0		1000009
185-3396	BT 23_24-35213	26627171-BT 23_24-35213	Garden City interchange	1		1850006
174-3396	BT 23_24-35213	26627172-BT 23_24-35213	"Fortitude Valley, Warner St"	0		1740008
172-3396	BT 23_24-35213	26627173-BT 23_24-35213	Garden City interchange	1		1720012
60-3396	BT 23_24-35213	26627174-BT 23_24-35213	West End Ferry	1		600059
222-3396	BT 23_24-35213	26627175-BT 23_24-35213	Carindale interchange	1		2220002
378-3396	BT 23_24-35213	26627176-BT 23_24-35213	Ashgrove Marketplace	1		3780006
333-3396	BT 23_24-35213	26627177-BT 23_24-35213	Chermside Interchange	1		3330020
170-3396	BT 23_24-35213	26627178-BT 23_24-35213	Garden City interchange	1		1700003
300-3396	BT 23_24-35213	26627179-BT 23_24-35213	Toombul Interchange	1		3000013
417-3396	BT 23_24-35213	26627180-BT 23_24-35213	"Spring Hill, Wickham Tce"	0		4170005
470-3396	BT 23_24-35213	26627181-BT 23_24-35213	Teneriffe Ferry	0		4700007
223-3396	BT 23_24-35213	26627182-BT 23_24-35213	Wynnum Plaza	0		2230003
340-3396	BT 23_24-35213	26627183-BT 23_24-35213	Woolloongabba station	0		3400007
330-3396	BT 23_24-35213	26627184-BT 23_24-35213	Cultural Centre station	0		3300026
412-3396	BT 23_24-35213	26627185-BT 23_24-35213	St Lucia South	1		4120002
432-3396	BT 23_24-35213	26627186-BT 23_24-35213	Kenmore Central	1		4320120
320-3396	BT 23_24-35213	26627187-BT 23_24-35213	Chermside Interchange	1		3200005
124-3396	BT 23_24-35213	26627188-BT 23_24-35213	Sunnybank K-Mart	1		1240010
412-3396	BT 23_24-35213	26627189-BT 23_24-35213	"City, Roma St"	0		4120001
111-3396	BT 23_24-35213	26627190-BT 23_24-35213	Roma Street station	0		1110008
385-3396	BT 23_24-35213	26627191-BT 23_24-35213	The Gap park 'n' ride	1		3850018
60-3396	BT 23_24-35213	26627192-BT 23_24-35213	Teneriffe Ferry	0		600061
369-3396	BT 23_24-35213	26627193-BT 23_24-35213	Toombul Interchange	0		3690001
222-3396	BT 23_24-35213	26627194-BT 23_24-35213	Roma Street station	0		2220003
390-3396	BT 23_24-35213	26627195-BT 23_24-35213	Brookside Shopping Centre	1		3900008
333-3396	BT 23_24-35213	26627196-BT 23_24-35213	Cultural Centre station	0		3330018
320-3396	BT 23_24-35213	26627197-BT 23_24-35213	"City, Edward St"	0		3200003
152-3396	BT 23_24-35213	26627198-BT 23_24-35213	Garden City interchange	0		1520004
390-3396	BT 23_24-35213	26627199-BT 23_24-35213	"City, Queen St"	0		3900012
199-3396	BT 23_24-35213	26627200-BT 23_24-35213	West End Ferry	1		1990021
345-3396	BT 23_24-35213	26627201-BT 23_24-35213	Cultural Centre station	0		3450012
300-3396	BT 23_24-35213	26627202-BT 23_24-35213	Cultural Centre station	0		3000003
140-3396	BT 23_24-35213	26627203-BT 23_24-35213	Queen Street station	0		1400016
433-3396	BT 23_24-35213	26627204-BT 23_24-35213	"Spring Hill, Wickham Tce"	0		4330026
359-3396	BT 23_24-35213	26627205-BT 23_24-35213	"Eatonvale, Queen Elizabeth Dr"	1		3590010
359-3396	BT 23_24-35213	26627206-BT 23_24-35213	"City, Queen St"	0		3590013
346-3396	BT 23_24-35213	26627207-BT 23_24-35213	"Carseldine, Graham Rd Shops"	1		3460028
115-3396	BT 23_24-35213	26627208-BT 23_24-35213	"Calamvale, The Parks"	1		1150003
590-3396	BT 23_24-35213	26627209-BT 23_24-35213	Garden City interchange	1		5900003
306-3396	BT 23_24-35213	26627210-BT 23_24-35213	Cultural Centre station	0		3060069
398-3396	BT 23_24-35213	26627211-BT 23_24-35213	Mitchelton station	0		3980012
210-3396	BT 23_24-35213	26627212-BT 23_24-35213	Cannon Hill interchange	1		2100015
200-3396	BT 23_24-35213	26627213-BT 23_24-35213	"Carindale Heights, Cribb Rd E"	1		2000021
130-3396	BT 23_24-35213	26627214-BT 23_24-35213	Queen Street station	0		1300006
330-3396	BT 23_24-35213	26627215-BT 23_24-35213	"Bracken Ridge, Quinlan St"	1		3300025
598-3396	BT 23_24-35213	26627216-BT 23_24-35213	Indooroopilly Interchange	1		5980010
381-3396	BT 23_24-35213	26627217-BT 23_24-35213	"The Gap, Waterworks Rd"	1		3810013
140-3396	BT 23_24-35213	26627218-BT 23_24-35213	Browns Plains station	1		1400009
204-3396	BT 23_24-35213	26627219-BT 23_24-35213	"Fortitude Valley, Warner St"	0		2040628
337-3396	BT 23_24-35213	26627220-BT 23_24-35213	Chermside Interchange	1		3370012
340-3396	BT 23_24-35213	26627221-BT 23_24-35213	Carseldine station	1		3400009
150-3396	BT 23_24-35213	26627222-BT 23_24-35213	Queen Street station	0		1500016
398-3396	BT 23_24-35213	26627223-BT 23_24-35213	Ferny Grove station	1		3980011
104-3396	BT 23_24-35213	26627224-BT 23_24-35213	PA Hospital station	0		1040017
385-3396	BT 23_24-35213	26627225-BT 23_24-35213	Cultural Centre station	0		3850017
61-3396	BT 23_24-35213	26627226-BT 23_24-35213	Coorparoo Junction	0		610016
196-3396	BT 23_24-35213	26627227-BT 23_24-35213	Fairfield Gardens	1		1960034
375-3396	BT 23_24-35213	26627228-BT 23_24-35213	Bardon	0		3750013
373-3396	BT 23_24-35213	26627230-BT 23_24-35213	Elizabeth Street Stop 87 near Edward St	0		3730071
411-3396	BT 23_24-35213	26627231-BT 23_24-35213	University of Queensland	1		4110038
428-3396	BT 23_24-35213	26627233-BT 23_24-35213	University of Queensland	0		4280012
345-3396	BT 23_24-35213	26627234-BT 23_24-35213	Aspley Hypermarket	1		3450009
199-3396	BT 23_24-35213	26627235-BT 23_24-35213	"Teneriffe, Commercial Rd"	0		1990020
61-3396	BT 23_24-35213	26627236-BT 23_24-35213	Ashgrove Village	1		610018
370-3396	BT 23_24-35213	26627237-BT 23_24-35213	"City, Herschel St"	0		3700012
370-3396	BT 23_24-35213	26627238-BT 23_24-35213	Chermside Interchange	1		3700011
435-3396	BT 23_24-35213	26627239-BT 23_24-35213	Queen Street station	0		4350019
180-3396	BT 23_24-35213	26627240-BT 23_24-35213	Garden City interchange	1		1800003
354-3396	BT 23_24-35213	26627241-BT 23_24-35213	Brookside Shopping Centre	1		3540005
232-3396	BT 23_24-35213	26627242-BT 23_24-35213	Cannon Hill interchange	1		2320009
232-3396	BT 23_24-35213	26627243-BT 23_24-35213	"City, Edward St"	0		2320007
150-3396	BT 23_24-35213	26627244-BT 23_24-35213	Browns Plains station	1		1500001
100-3396	BT 23_24-35213	26627245-BT 23_24-35213	Forest Lake Village	1		1000010
174-3396	BT 23_24-35213	26627246-BT 23_24-35213	Garden City interchange	1		1740012
124-3396	BT 23_24-35213	26627247-BT 23_24-35213	"Fortitude Valley, Ballow St"	0		1240009
325-3396	BT 23_24-35213	26627248-BT 23_24-35213	"Boondall, College Green"	1		3250006
215-3396	BT 23_24-35213	26627249-BT 23_24-35213	Carindale interchange	1		2150014
599-3396	BT 23_24-35213	26627250-BT 23_24-35213	Garden City interchange	0		5990023
177-3396	BT 23_24-35213	26627251-BT 23_24-35213	Carindale interchange	1		1770002
60-3396	BT 23_24-35213	26627252-BT 23_24-35213	West End Ferry	1		600059
425-3396	BT 23_24-35213	26627253-BT 23_24-35213	"Kenmore Village, Cedarleigh Rd"	1		4250013
120-3396	BT 23_24-35213	26627254-BT 23_24-35213	Queen Street station	0		1200005
185-3396	BT 23_24-35213	26627255-BT 23_24-35213	"Fortitude Valley, Ballow St"	0		1850007
160-3396	BT 23_24-35213	26627256-BT 23_24-35213	Queen Street station	0		1600002
111-3396	BT 23_24-35213	26627257-BT 23_24-35213	Eight Mile Plains station	1		1110007
411-3396	BT 23_24-35213	26627258-BT 23_24-35213	"Spring Hill, Wickham Tce"	0		4110041
200-3396	BT 23_24-35213	26627259-BT 23_24-35213	Queen Street station	0		2000004
230-3396	BT 23_24-35213	26627260-BT 23_24-35213	"Balmoral, Apollo Rd"	1		2300011
204-3396	BT 23_24-35213	26627261-BT 23_24-35213	"Carina, Clem Jones Centre"	1		2040630
377-3396	BT 23_24-35213	26627262-BT 23_24-35213	Ashgrove Marketplace	1		3770088
453-3396	BT 23_24-35213	26627263-BT 23_24-35213	Queen Street station	0		4530021
375-3396	BT 23_24-35213	26627264-BT 23_24-35213	Stafford City	1		3750011
412-3396	BT 23_24-35213	26627265-BT 23_24-35213	St Lucia South	1		4120002
209-3396	BT 23_24-35213	26627266-BT 23_24-35213	Carindale - UQ loop	0		2090023
139-3396	BT 23_24-35213	26627267-BT 23_24-35213	Dutton Park Place eastbound	0		1390005
599-3396	BT 23_24-35213	26627268-BT 23_24-35213	Chermside Interchange	0		5990014
428-3396	BT 23_24-35213	26627269-BT 23_24-35213	Indooroopilly interchange	1		4280008
160-3396	BT 23_24-35213	26627270-BT 23_24-35213	Garden City Depot	1		1600003
412-3396	BT 23_24-35213	26627271-BT 23_24-35213	"City, Roma St"	0		4120001
475-3396	BT 23_24-35213	26627272-BT 23_24-35213	"Rainworth, Leworthy St"	1		4750014
60-3396	BT 23_24-35213	26627273-BT 23_24-35213	Teneriffe Ferry	0		600061
475-3396	BT 23_24-35213	26627274-BT 23_24-35213	"Spring Hill, Wickham Tce"	0		4750012
199-3396	BT 23_24-35213	26627275-BT 23_24-35213	West End Ferry	1		1990021
170-3396	BT 23_24-35213	26627276-BT 23_24-35213	Queen Street station	0		1700002
433-3396	BT 23_24-35213	26627277-BT 23_24-35213	"Kenmore, Kilkivan Ave"	1		4330025
230-3396	BT 23_24-35213	26627278-BT 23_24-35213	"Fortitude Valley, Brunswick St"	0		2300013
196-3396	BT 23_24-35213	26627279-BT 23_24-35213	"New Farm, Mountford Rd"	0		1960035
180-3396	BT 23_24-35213	26627280-BT 23_24-35213	Queen Street station	0		1800002
435-3396	BT 23_24-35213	26627281-BT 23_24-35213	"Brookfield, Kailua St"	1		4350023
120-3396	BT 23_24-35213	26627282-BT 23_24-35213	Garden City interchange	1		1200007
202-3396	BT 23_24-35213	26627283-BT 23_24-35213	"City, Eagle St at Riverside"	0		2020020
130-3396	BT 23_24-35213	26627284-BT 23_24-35213	Stretton - Gowan Rd	1		1300012
444-3396	BT 23_24-35213	26627285-BT 23_24-35213	"Moggill, Moggill Rd"	1		4440023
379-3396	BT 23_24-35213	26627286-BT 23_24-35213	Stafford City	0		3790033
444-3396	BT 23_24-35213	26627287-BT 23_24-35213	Queensland Theatre	0		4440024
100-3396	BT 23_24-35213	26627288-BT 23_24-35213	Queen Street station	0		1000009
330-3396	BT 23_24-35213	26627289-BT 23_24-35213	Cultural Centre station	0		3300027
222-3396	BT 23_24-35213	26627290-BT 23_24-35213	Carindale interchange	1		2220002
333-3396	BT 23_24-35213	26627291-BT 23_24-35213	Chermside Interchange	1		3330020
210-3396	BT 23_24-35213	26627292-BT 23_24-35213	"Fortitude Valley, Ballow St"	0		2100016
155-3396	BT 23_24-35213	26627293-BT 23_24-35213	Queen Street station	0		1550006
460-3396	BT 23_24-35213	26627294-BT 23_24-35213	Queen Street station	0		4600034
598-3396	BT 23_24-35213	26627295-BT 23_24-35213	Chermside Interchange	1		5980011
175-3396	BT 23_24-35213	26627296-BT 23_24-35213	"Fortitude Valley, Warner St"	0		1750008
340-3396	BT 23_24-35213	26627297-BT 23_24-35213	Woolloongabba station	0		3400007
132-3396	BT 23_24-35213	26627298-BT 23_24-35213	Garden City interchange	0		1320006
361-3396	BT 23_24-35213	26627299-BT 23_24-35213	Brookside Shopping Centre	1		3610006
306-3396	BT 23_24-35213	26627300-BT 23_24-35213	Toombul interchange	1		3060067
202-3396	BT 23_24-35213	26627301-BT 23_24-35213	Carindale interchange	1		2020021
414-3396	BT 23_24-35213	26627302-BT 23_24-35213	University of Queensland	0		4140048
177-3396	BT 23_24-35213	26627303-BT 23_24-35213	Mt Gravatt Campus	0		1770051
111-3396	BT 23_24-35213	26627304-BT 23_24-35213	Roma Street station	0		1110008
385-3396	BT 23_24-35213	26627305-BT 23_24-35213	The Gap park 'n' ride	1		3850018
192-3396	BT 23_24-35213	26627306-BT 23_24-35213	Boggo Road station	1		1920041
372-3396	BT 23_24-35213	26627307-BT 23_24-35213	Elizabeth Street Stop 87 near Edward St	0		3720001
222-3396	BT 23_24-35213	26627308-BT 23_24-35213	Roma Street station	0		2220003
106-3396	BT 23_24-35213	26627309-BT 23_24-35213	Indooroopilly Interchange	0		1060004
321-3396	BT 23_24-35213	26627310-BT 23_24-35213	"City, Queen St"	0		3210005
471-3396	BT 23_24-35213	26627311-BT 23_24-35213	Mt Coot-tha Summit Lookout	1		4710004
390-3396	BT 23_24-35213	26627312-BT 23_24-35213	Brookside Shopping Centre	1		3900008
333-3396	BT 23_24-35213	26627313-BT 23_24-35213	Cultural Centre station	0		3330018
139-3396	BT 23_24-35213	26627314-BT 23_24-35213	"Sunnybank Hills, Calam Rd"	1		1390003
