,o_lat,o_lon,frequency,Median_age_persons,Med_mort_repaymnt_monthly,Median_rent_weekly,Med_tot_hh_incom_weekly,Average_household_size,quantity_class
322,-27.443068,153.058204,175.0,41.0,2968.0,620.0,3528.0,2.6,Medium
323,-27.462711,153.08572,59.0,37.0,2282.0,528.0,2527.0,2.8,Very Low
324,-27.464354,153.059499,59.0,42.0,3497.0,445.0,3625.0,3.0,Very Low
325,-27.456375,153.035195,617.0,30.0,1777.0,470.0,1726.0,1.8,Very Low
326,-27.451314,153.153355,32.0,65.0,758.0,208.0,489.0,1.3,Very Low
327,-27.45399,153.033505,241.0,31.0,1733.0,425.0,1927.0,1.8,High
328,-27.463634,153.011536,866.0,29.0,2688.0,430.0,2272.0,2.3,High
329,-27.463567,153.011685,860.0,29.0,2688.0,430.0,2272.0,2.3,High
330,-27.462282,153.007691,742.0,30.0,2326.0,500.0,2462.0,2.1,High
331,-27.462263,153.00842,724.0,30.0,2326.0,500.0,2462.0,2.1,High
332,-27.461926,153.006856,812.0,30.0,2326.0,500.0,2462.0,2.1,High
333,-27.461786,153.005921,821.0,33.0,2570.0,360.0,1892.0,2.1,High
334,-27.461198,153.004327,321.0,33.0,2570.0,360.0,1892.0,2.1,Low
335,-27.461316,153.004956,313.0,33.0,2040.0,490.0,2392.0,2.5,High
336,-27.457444,153.001343,39.0,35.0,2400.0,440.0,2849.0,2.4,Low
337,-27.456393,153.001455,30.0,35.0,2400.0,440.0,2849.0,2.4,Very Low
338,-27.46047,153.002956,313.0,33.0,2570.0,360.0,1892.0,2.1,High
339,-27.460241,153.002176,321.0,36.0,3000.0,460.0,2708.0,2.4,Medium
340,-27.458997,153.001155,313.0,36.0,3000.0,460.0,2708.0,2.4,Medium
341,-27.454158,153.003106,36.0,32.0,2485.0,375.0,2322.0,2.4,Medium
342,-27.45378,153.003562,33.0,33.0,2913.0,610.0,3437.0,2.5,Very Low
343,-27.452885,153.005233,336.0,35.0,2167.0,413.0,2341.0,2.3,High
344,-27.451539,153.002623,507.0,32.0,2485.0,375.0,2322.0,2.4,Medium
345,-27.451384,153.002854,468.0,37.0,2167.0,425.0,1987.0,2.2,High
346,-27.45365,153.000724,33.0,33.0,2600.0,460.0,2568.0,2.5,Very Low
347,-27.453825,153.001624,36.0,32.0,2485.0,375.0,2322.0,2.4,Medium
348,-27.454528,153.004817,33.0,33.0,2913.0,610.0,3437.0,2.5,Very Low
349,-27.454668,153.004885,36.0,33.0,2500.0,520.0,2399.0,2.4,Medium
350,-27.456092,153.004179,36.0,33.0,2500.0,520.0,2399.0,2.4,Medium
351,-27.457061,153.004588,33.0,33.0,3000.0,500.0,3062.0,2.6,Very Low
352,-27.457076,153.004917,36.0,33.0,2500.0,520.0,2399.0,2.4,Medium
353,-27.458736,153.004343,36.0,33.0,3000.0,500.0,3062.0,2.6,Medium
354,-27.458433,153.004362,33.0,33.0,3000.0,500.0,3062.0,2.6,Very Low
355,-27.459735,153.006315,36.0,33.0,2040.0,490.0,2392.0,2.5,Medium
356,-27.459925,153.006493,33.0,30.0,2326.0,500.0,2462.0,2.1,Very Low
357,-27.460481,153.007886,33.0,30.0,2326.0,500.0,2462.0,2.1,Very Low
358,-27.460397,153.007971,36.0,33.0,2040.0,490.0,2392.0,2.5,Low
359,-27.464231,153.014036,380.0,33.0,3017.0,388.0,2355.0,2.3,Medium
360,-27.460737,153.014466,525.0,33.0,2520.0,455.0,2516.0,2.3,High
361,-27.459199,153.013582,473.0,33.0,2520.0,455.0,2516.0,2.3,High
362,-27.458971,153.013465,306.0,27.0,2000.0,400.0,1551.0,2.0,Low
363,-27.457873,153.011643,407.0,34.0,2500.0,355.0,1800.0,2.1,High
364,-27.457802,153.011874,519.0,27.0,2000.0,400.0,1551.0,2.0,High
365,-27.456913,153.010388,407.0,34.0,2500.0,355.0,1800.0,2.1,Medium
366,-27.456911,153.010861,366.0,27.0,2000.0,400.0,1551.0,2.0,High
367,-27.456277,153.008225,366.0,28.0,2687.0,493.0,2250.0,2.4,High
368,-27.456185,153.007669,380.0,34.0,2500.0,355.0,1800.0,2.1,Low
369,-27.455349,153.006846,404.0,33.0,2500.0,520.0,2399.0,2.4,High
370,-27.459114,153.014854,63.0,41.0,2208.0,300.0,1575.0,2.5,Medium
371,-27.453139,153.005137,413.0,33.0,2913.0,610.0,3437.0,2.5,Medium
372,-27.457458,153.013531,267.0,27.0,2000.0,400.0,1551.0,2.0,Medium
373,-27.453773,153.011611,321.0,29.0,2245.0,420.0,2086.0,2.4,High
374,-27.451532,153.010804,1079.0,29.0,2245.0,420.0,2086.0,2.4,High
375,-27.452432,153.018201,1955.0,28.0,4000.0,0.0,8000.0,4.0,High
376,-27.460141,153.015555,78.0,40.0,2500.0,170.0,1583.0,2.0,Very Low
377,-27.460535,153.016235,78.0,52.0,2167.0,600.0,2403.0,2.1,Very Low
378,-27.462173,153.0144,380.0,33.0,3017.0,388.0,2355.0,2.3,Low
379,-27.463198,153.015439,336.0,40.0,0.0,0.0,362.0,0.0,Low
380,-27.451851,153.018135,1964.0,28.0,4000.0,0.0,8000.0,4.0,High
381,-27.449792,153.02533,1964.0,28.0,4000.0,0.0,8000.0,4.0,High
382,-27.449862,153.024912,1955.0,28.0,4000.0,0.0,8000.0,4.0,High
383,-27.458866,153.01511,2968.0,41.0,2208.0,300.0,1575.0,2.5,High
384,-27.459122,153.015067,2960.0,41.0,2208.0,300.0,1575.0,2.5,High
385,-27.44699,153.029133,3076.0,43.0,2300.0,388.0,2315.0,2.3,High
386,-27.447393,153.029207,2957.0,43.0,2300.0,388.0,2315.0,2.3,High
387,-27.45172,153.011143,359.0,26.0,2034.0,320.0,1215.0,2.1,High
388,-27.454088,153.012058,1041.0,28.0,1624.0,383.0,1375.0,1.9,High
389,-27.45416,153.006788,27.0,35.0,2167.0,413.0,2341.0,2.3,Very Low
390,-27.466741,153.01111,255.0,31.0,1343.0,358.0,1305.0,1.6,Medium
391,-27.466564,153.011088,215.0,29.0,2688.0,430.0,2272.0,2.3,Medium
392,-27.46529,153.005202,12.0,28.0,2698.0,485.0,2833.0,2.9,Very Low
393,-27.464926,153.00591,12.0,36.0,2600.0,315.0,2481.0,2.4,Very Low
394,-27.464229,153.00796,12.0,28.0,2698.0,485.0,2833.0,2.9,Very Low
395,-27.464277,153.008221,12.0,28.0,2698.0,485.0,2833.0,2.9,Very Low
396,-27.465738,153.003797,12.0,28.0,2698.0,485.0,2833.0,2.9,Very Low
397,-27.465407,153.004117,12.0,36.0,2600.0,315.0,2481.0,2.4,Very Low
398,-27.466549,153.001518,12.0,28.0,2698.0,485.0,2833.0,2.9,Very Low
399,-27.466384,153.001597,12.0,31.0,2384.0,377.0,2162.0,2.3,Low
400,-27.469341,153.002914,121.0,31.0,2167.0,350.0,2078.0,2.5,Medium
401,-27.469482,153.003077,131.0,29.0,1663.0,370.0,1800.0,1.8,Medium
402,-27.468275,153.002584,184.0,31.0,2167.0,350.0,2078.0,2.5,High
403,-27.470717,153.023825,3973.0,38.0,2217.0,540.0,2033.0,2.0,Medium
404,-27.467061,153.001413,184.0,31.0,2167.0,350.0,2078.0,2.5,Low
405,-27.46701,153.001551,193.0,28.0,2698.0,485.0,2833.0,2.9,High
406,-27.46849,153.002981,193.0,28.0,2698.0,485.0,2833.0,2.9,Medium
407,-27.468162,153.006367,254.0,28.0,2698.0,485.0,2833.0,2.9,Medium
408,-27.468302,153.006537,255.0,29.0,1790.0,500.0,2059.0,1.9,Medium
409,-27.511021,152.91916,59.0,47.0,3250.0,515.0,4737.0,3.1,Medium
410,-27.471887,153.005126,60.0,37.0,2140.0,480.0,2241.0,1.7,Low
411,-27.47206,153.005071,60.0,29.0,1663.0,370.0,1800.0,1.8,Medium
412,-27.470269,153.024518,700.0,38.0,2217.0,540.0,2033.0,2.0,Low
413,-27.470815,153.023906,442.0,38.0,2217.0,540.0,2033.0,2.0,High
414,-27.470723,153.024029,190.0,38.0,2217.0,540.0,2033.0,2.0,High
415,-27.470632,153.024149,293.0,38.0,2217.0,540.0,2033.0,2.0,High
416,-27.470544,153.024264,472.0,38.0,2217.0,540.0,2033.0,2.0,High
417,-27.339069,153.043907,56.0,35.0,1187.0,390.0,1395.0,2.2,Low
418,-27.470552,153.024575,418.0,38.0,2217.0,540.0,2033.0,2.0,High
419,-27.470675,153.024755,484.0,38.0,2217.0,540.0,2033.0,2.0,High
420,-27.470652,153.024996,913.0,38.0,2217.0,540.0,2033.0,2.0,High
421,-27.470526,153.025195,488.0,38.0,2217.0,540.0,2033.0,2.0,High
422,-27.335962,152.952169,216.0,37.0,2013.0,418.0,2172.0,2.9,Low
423,-27.470372,153.025416,246.0,38.0,2217.0,540.0,2033.0,2.0,High
424,-27.470357,153.025136,466.0,38.0,2217.0,540.0,2033.0,2.0,High
425,-27.470371,153.024839,451.0,38.0,2217.0,540.0,2033.0,2.0,High
426,-27.470161,153.02477,2369.0,38.0,2217.0,540.0,2033.0,2.0,High
427,-27.535238,152.949178,250.0,44.0,2600.0,720.0,3160.0,3.0,Medium
428,-27.469813,153.025228,471.0,38.0,2217.0,540.0,2033.0,2.0,High
429,-27.419561,153.068326,41.0,41.0,3467.0,520.0,3571.0,3.0,Very Low
430,-27.46621,153.013906,615.0,31.0,1343.0,358.0,1305.0,1.6,High
431,-27.452271,153.038857,1232.0,34.0,3017.0,380.0,2013.0,1.9,High
432,-27.474847,153.018788,371.0,43.0,2925.0,580.0,2143.0,2.1,Very Low
433,-27.627832,152.966164,476.0,44.0,1733.0,480.0,2421.0,3.2,Medium
434,-27.627975,152.965808,453.0,38.0,1774.0,440.0,2094.0,3.1,High
435,-27.590498,153.019496,99.0,33.0,1517.0,300.0,1286.0,2.8,Low
436,-27.428979,153.075796,125.0,34.0,1517.0,380.0,1625.0,1.7,Very Low
437,-27.354094,153.039921,39.0,36.0,1733.0,388.0,1761.0,2.7,Low
438,-27.425245,153.072665,125.0,39.0,2650.0,628.0,3194.0,2.7,Very Low
439,-27.425026,153.072864,109.0,57.0,2600.0,530.0,1656.0,1.8,Medium
440,-27.322829,153.026712,49.0,36.0,1848.0,460.0,2250.0,3.1,Very Low
441,-27.323259,153.026776,39.0,33.0,1603.0,375.0,1912.0,2.7,Low
442,-27.38913,153.027166,69.0,34.0,1400.0,340.0,1266.0,1.7,Very Low
443,-27.35434,153.040856,39.0,31.0,1600.0,328.0,1231.0,2.0,Very Low
444,-27.430105,153.057404,125.0,38.0,3575.0,460.0,3405.0,2.8,Very Low
445,-27.472137,153.013537,371.0,32.0,1850.0,440.0,2154.0,1.9,Low
446,-27.474026,153.011385,470.0,32.0,1850.0,440.0,2154.0,1.9,Low
447,-27.475406,153.009845,470.0,34.0,2063.0,450.0,2080.0,2.0,Low
448,-27.476066,153.008904,81.0,32.0,1800.0,440.0,2208.0,1.9,Low
449,-27.476864,153.00821,1201.0,30.0,1950.0,500.0,2166.0,2.0,High
450,-27.476809,153.008078,827.0,32.0,1800.0,440.0,2208.0,1.9,High
451,-27.478641,153.006306,502.0,32.0,2075.0,350.0,1545.0,2.5,High
452,-27.478886,153.006003,125.0,32.0,1954.0,480.0,2239.0,2.0,High
453,-27.480984,153.004817,93.0,38.0,2054.0,360.0,1775.0,2.5,Medium
454,-27.48092,153.004695,81.0,32.0,1954.0,480.0,2239.0,2.0,Medium
455,-27.48251,153.00381,833.0,38.0,2054.0,360.0,1775.0,2.5,High
456,-27.482327,153.003769,827.0,33.0,1733.0,490.0,2206.0,2.0,High
457,-27.487387,153.00076,93.0,35.0,2383.0,400.0,2062.0,2.6,Medium
458,-27.487242,153.000701,81.0,32.0,1817.0,403.0,1780.0,1.8,Medium
459,-27.488328,153.000018,827.0,33.0,2600.0,535.0,2437.0,3.0,High
460,-27.46567,153.012496,354.0,29.0,2688.0,430.0,2272.0,2.3,Medium
461,-27.480254,153.007434,105.0,32.0,2075.0,350.0,1545.0,2.5,Medium
462,-27.480594,153.007636,606.0,35.0,2167.0,523.0,2068.0,2.6,High
463,-27.480489,153.007723,975.0,32.0,2075.0,350.0,1545.0,2.5,High
464,-27.48063,153.010155,975.0,32.0,2075.0,350.0,1545.0,2.5,High
465,-27.480778,153.010292,606.0,34.0,2100.0,400.0,1625.0,2.2,High
466,-27.480848,153.011631,975.0,32.0,2075.0,350.0,1545.0,2.5,High
467,-27.480598,153.012199,606.0,31.0,1300.0,350.0,1083.0,2.0,High
468,-27.517828,152.932893,206.0,39.0,2167.0,500.0,2588.0,2.9,Medium
469,-27.452298,153.152544,32.0,38.0,1517.0,405.0,1542.0,2.1,Low
470,-27.452334,153.15248,48.0,38.0,1517.0,405.0,1542.0,2.1,Low
471,-27.452858,153.151016,32.0,38.0,1517.0,405.0,1542.0,2.1,Low
472,-27.479406,153.012279,604.0,32.0,2075.0,350.0,1545.0,2.5,High
473,-27.479066,153.010981,99.0,32.0,2075.0,350.0,1545.0,2.5,Very Low
474,-27.452796,153.151047,48.0,38.0,1517.0,405.0,1542.0,2.1,Low
475,-27.479066,153.012471,705.0,31.0,1300.0,350.0,1083.0,2.0,High
476,-27.477889,153.012562,604.0,31.0,2126.0,470.0,1978.0,1.9,High
477,-27.477756,153.0127,705.0,31.0,1300.0,350.0,1083.0,2.0,High
478,-27.476209,153.014145,1200.0,30.0,2100.0,520.0,2264.0,2.0,High
479,-27.476242,153.014353,1195.0,31.0,1609.0,462.0,2093.0,1.9,High
480,-27.477727,153.01314,496.0,33.0,1725.0,430.0,1718.0,1.9,High
481,-27.477894,153.013113,515.0,31.0,1300.0,350.0,1083.0,2.0,High
482,-27.479111,153.013958,515.0,31.0,1300.0,350.0,1083.0,2.0,High
483,-27.479443,153.014328,496.0,32.0,2032.0,400.0,1821.0,2.0,High
484,-27.480815,153.015126,515.0,31.0,1300.0,350.0,1083.0,2.0,High
485,-27.48112,153.015477,496.0,32.0,2032.0,400.0,1821.0,2.0,Medium
486,-27.481795,153.017965,867.0,32.0,2032.0,400.0,1821.0,2.0,High
487,-27.481765,153.016932,515.0,33.0,2383.0,330.0,1258.0,2.3,High
488,-27.481264,153.014822,371.0,31.0,1300.0,350.0,1083.0,2.0,Low
489,-27.481349,153.021934,371.0,22.0,0.0,265.0,0.0,1.0,Low
490,-27.477084,153.011331,833.0,31.0,2126.0,470.0,1978.0,1.9,High
491,-27.482966,153.024749,99.0,40.0,1460.0,430.0,1859.0,2.3,Medium
492,-27.479775,153.018319,87.0,32.0,2032.0,400.0,1821.0,2.0,High
493,-27.477896,153.017028,69.0,32.0,2032.0,400.0,1821.0,2.0,Low
494,-27.48531,153.041444,361.0,34.0,1973.0,330.0,1375.0,1.9,High
495,-27.48571,153.044137,361.0,35.0,2300.0,333.0,1398.0,2.0,Medium
496,-27.486066,153.046474,361.0,28.0,2850.0,365.0,2395.0,2.8,Medium
497,-27.486452,153.048934,361.0,28.0,2850.0,365.0,2395.0,2.8,Medium
498,-27.4883,153.047128,354.0,32.0,2600.0,460.0,2340.0,2.5,High
499,-27.487957,153.044587,354.0,35.0,2167.0,418.0,2531.0,2.4,High
500,-27.487669,153.042846,354.0,31.0,1995.0,445.0,2299.0,2.4,High
501,-27.487245,153.040132,611.0,28.0,1509.0,400.0,1875.0,1.9,High
502,-27.487901,153.0035,697.0,35.0,2383.0,400.0,2062.0,2.6,High
503,-27.488238,153.003826,687.0,37.0,2167.0,440.0,2206.0,2.4,Very Low
504,-27.489805,153.002362,1291.0,36.0,1714.0,380.0,1800.0,2.3,High
505,-27.489319,153.002078,697.0,36.0,1714.0,380.0,1800.0,2.3,High
506,-27.48672,153.004,697.0,34.0,2250.0,420.0,2291.0,2.5,High
507,-27.486675,153.004447,687.0,35.0,2383.0,400.0,2062.0,2.6,Very Low
508,-27.48618,153.006176,604.0,34.0,2250.0,420.0,2291.0,2.5,High
509,-27.484226,153.006549,604.0,33.0,2600.0,360.0,2125.0,2.5,High
510,-27.482846,153.006815,604.0,38.0,2054.0,360.0,1775.0,2.5,High
511,-27.482659,153.006994,705.0,35.0,2167.0,523.0,2068.0,2.6,Medium
512,-27.484067,153.006724,705.0,35.0,3088.0,420.0,2283.0,2.7,Low
513,-27.486335,153.006294,705.0,35.0,1847.0,380.0,1781.0,2.1,Medium
514,-27.486947,153.006784,192.0,35.0,1847.0,380.0,1781.0,2.1,Medium
515,-27.486919,153.009212,192.0,35.0,1847.0,380.0,1781.0,2.1,Medium
516,-27.48719,153.012515,192.0,35.0,2550.0,395.0,1583.0,2.4,Medium
517,-27.487151,153.011714,81.0,42.0,2167.0,445.0,2343.0,2.1,High
518,-27.488636,153.01422,99.0,35.0,2133.0,380.0,2083.0,2.3,Low
519,-27.488638,153.012667,99.0,35.0,2133.0,380.0,2083.0,2.3,Medium
520,-27.487034,153.009292,81.0,35.0,1847.0,380.0,1781.0,2.1,Medium
521,-27.487175,153.006964,81.0,35.0,1847.0,380.0,1781.0,2.1,Very Low
522,-27.489123,153.012231,99.0,35.0,2133.0,380.0,2083.0,2.3,Medium
523,-27.489518,153.010654,99.0,35.0,2133.0,380.0,2083.0,2.3,Medium
524,-27.485228,153.019547,515.0,40.0,2000.0,380.0,1896.0,2.0,High
525,-27.482903,153.019604,565.0,30.0,2028.0,350.0,1571.0,2.2,Medium
526,-27.485244,153.019848,496.0,34.0,2909.0,360.0,2527.0,2.9,High
527,-27.488379,153.018769,688.0,34.0,2062.0,300.0,1843.0,2.3,High
528,-27.488433,153.018507,596.0,37.0,2600.0,430.0,2349.0,2.7,High
529,-27.484334,153.022878,12.0,40.0,1460.0,430.0,1859.0,2.3,Low
530,-27.491075,153.019454,688.0,34.0,2062.0,300.0,1843.0,2.3,High
531,-27.491125,153.019298,596.0,29.0,2306.0,370.0,1712.0,2.4,High
532,-27.493381,153.022051,688.0,32.0,2175.0,300.0,1452.0,2.3,Medium
533,-27.493429,153.021907,596.0,34.0,4408.0,450.0,1958.0,2.6,High
534,-27.494157,153.023035,688.0,36.0,2202.0,154.0,716.0,1.8,High
535,-27.494401,153.023243,596.0,34.0,4408.0,450.0,1958.0,2.6,High
536,-27.496189,153.025973,688.0,30.0,1904.0,425.0,2013.0,2.2,Medium
537,-27.495464,153.024955,596.0,34.0,4408.0,450.0,1958.0,2.6,High
538,-27.496976,153.027105,595.0,34.0,4408.0,450.0,1958.0,2.6,Medium
539,-27.497122,153.026935,596.0,34.0,4408.0,450.0,1958.0,2.6,High
540,-27.498435,153.027879,1277.0,30.0,1904.0,425.0,2013.0,2.2,High
541,-27.49879,153.027698,991.0,34.0,4408.0,450.0,1958.0,2.6,High
542,-27.496474,153.027724,205.0,34.0,4408.0,450.0,1958.0,2.6,Medium
543,-27.495557,153.028054,216.0,30.0,1904.0,425.0,2013.0,2.2,High
544,-27.495161,153.027773,205.0,30.0,1904.0,425.0,2013.0,2.2,Medium
545,-27.49279,153.027367,205.0,33.0,2514.0,420.0,2194.0,2.9,High
546,-27.493016,153.027563,216.0,30.0,1904.0,425.0,2013.0,2.2,Medium
547,-27.4893,153.02647,69.0,33.0,2400.0,400.0,1687.0,2.4,Medium
548,-27.487396,153.024974,69.0,33.0,2400.0,400.0,1687.0,2.4,Medium
549,-27.485843,153.023751,69.0,33.0,2400.0,400.0,1687.0,2.4,Very Low
550,-27.483141,153.02293,69.0,30.0,2028.0,350.0,1571.0,2.2,Low
551,-27.483441,153.022721,69.0,30.0,2028.0,350.0,1571.0,2.2,Medium
552,-27.487189,153.024984,87.0,40.0,1460.0,430.0,1859.0,2.3,High
553,-27.489352,153.026685,72.0,33.0,2400.0,400.0,1687.0,2.4,Low
554,-27.489235,153.027533,136.0,33.0,2400.0,400.0,1687.0,2.4,Medium
555,-27.488887,153.028252,144.0,31.0,2158.0,420.0,1841.0,2.3,Low
556,-27.487957,153.028515,136.0,33.0,2400.0,400.0,1687.0,2.4,Medium
557,-27.487725,153.028841,144.0,31.0,2158.0,420.0,1841.0,2.3,Medium
558,-27.485115,153.028392,99.0,40.0,1460.0,430.0,1859.0,2.3,Medium
559,-27.391739,152.964593,15.0,39.0,1975.0,450.0,2200.0,2.6,Low
560,-27.392579,152.967476,15.0,36.0,2090.0,430.0,2360.0,2.8,Low
561,-27.481967,153.018248,99.0,33.0,2383.0,330.0,1258.0,2.3,Very Low
562,-27.515454,152.95417,56.0,36.0,2167.0,470.0,2963.0,2.8,Medium
563,-27.493679,152.985067,39.0,30.0,1541.0,380.0,2006.0,2.1,Medium
564,-27.49373,152.984728,30.0,31.0,1602.0,380.0,1883.0,2.1,Low
565,-27.497095,152.998875,30.0,30.0,4000.0,588.0,3299.0,3.3,Low
566,-27.497168,152.999912,39.0,27.0,1820.0,420.0,1767.0,2.4,High
567,-27.498107,153.005505,30.0,31.0,3229.0,500.0,2625.0,3.0,Low
568,-27.498046,153.006004,39.0,24.0,1525.0,378.0,1042.0,2.3,Very Low
569,-27.451023,153.185546,44.0,47.0,2650.0,490.0,2874.0,2.7,Very Low
570,-27.451139,153.185426,70.0,49.0,2063.0,375.0,1739.0,2.1,Very Low
571,-27.444884,153.174869,44.0,53.0,2200.0,345.0,1298.0,2.0,Low
572,-27.44484,153.174668,70.0,53.0,1950.0,383.0,1180.0,1.7,Very Low
573,-27.445892,153.175672,70.0,53.0,1950.0,383.0,1180.0,1.7,Low
574,-27.446254,153.176179,44.0,53.0,2200.0,345.0,1298.0,2.0,Low
575,-27.448053,153.177895,44.0,44.0,2500.0,385.0,2238.0,2.5,Very Low
576,-27.447984,153.17767,70.0,44.0,2500.0,385.0,2238.0,2.5,Very Low
577,-27.449358,153.180327,44.0,48.0,2600.0,560.0,2794.0,2.8,Very Low
578,-27.451529,153.183808,44.0,47.0,2650.0,490.0,2874.0,2.7,Very Low
579,-27.451309,153.183461,70.0,47.0,2650.0,490.0,2874.0,2.7,Very Low
580,-27.449933,153.181202,70.0,48.0,2600.0,560.0,2794.0,2.8,Very Low
581,-27.443976,153.173109,177.0,49.0,1729.0,272.0,846.0,1.6,Medium
582,-27.444244,153.172945,184.0,53.0,1950.0,383.0,1180.0,1.7,High
583,-27.475655,153.156046,82.0,35.0,1798.0,420.0,2238.0,2.7,High
584,-27.475489,153.162493,82.0,38.0,2300.0,500.0,2895.0,3.0,High
585,-27.475317,153.162945,86.0,39.0,1817.0,410.0,1713.0,2.4,Low
586,-27.47515,153.159938,82.0,38.0,2300.0,500.0,2895.0,3.0,High
587,-27.47497,153.160457,86.0,40.0,2100.0,520.0,2174.0,2.8,Low
588,-27.471722,153.170977,82.0,39.0,1950.0,455.0,2175.0,2.5,Very Low
589,-27.471241,153.171128,86.0,43.0,1914.0,495.0,2190.0,2.6,Low
590,-27.474015,153.168455,82.0,39.0,1950.0,455.0,2175.0,2.5,Medium
591,-27.474608,153.167389,86.0,39.0,2051.0,420.0,1875.0,2.6,Medium
592,-27.469976,153.17207,96.0,68.0,1709.0,430.0,928.0,1.9,Low
593,-27.470931,153.171631,82.0,39.0,1950.0,455.0,2175.0,2.5,Medium
594,-27.468424,153.172938,169.0,40.0,1863.0,440.0,2146.0,2.8,Medium
595,-27.475375,153.155964,86.0,41.0,2500.0,640.0,3538.0,3.4,Medium
596,-27.467543,153.172931,199.0,68.0,1709.0,430.0,928.0,1.9,Medium
597,-27.486081,153.001428,827.0,30.0,1950.0,420.0,1909.0,1.8,High
598,-27.48628,153.001487,833.0,34.0,2250.0,420.0,2291.0,2.5,High
599,-27.48388,153.002797,81.0,32.0,3237.0,685.0,3666.0,2.6,Medium
600,-27.483962,153.00291,93.0,33.0,2600.0,360.0,2125.0,2.5,High
601,-27.459346,152.992833,791.0,39.0,3117.0,550.0,3714.0,2.7,Medium
602,-27.459696,152.990668,291.0,39.0,3117.0,550.0,3714.0,2.7,Low
603,-27.459658,152.990979,274.0,34.0,3000.0,543.0,3250.0,2.8,Medium
604,-27.459042,152.993397,773.0,34.0,3000.0,543.0,3250.0,2.8,High
605,-27.458323,152.995067,274.0,34.0,2817.0,540.0,3194.0,2.4,High
606,-27.459135,152.998149,1166.0,32.0,2817.0,478.0,2866.0,2.5,High
607,-27.458437,152.99495,291.0,36.0,3000.0,600.0,3471.0,2.8,Low
608,-27.466264,152.997734,136.0,38.0,2500.0,450.0,2379.0,2.5,Low
609,-27.466129,152.997791,145.0,33.0,2817.0,535.0,2905.0,2.8,High
610,-27.464613,152.993377,145.0,33.0,2161.0,425.0,2395.0,2.1,High
611,-27.464741,152.993379,136.0,33.0,2161.0,425.0,2395.0,2.1,Very Low
612,-27.465041,152.995373,136.0,33.0,2161.0,425.0,2395.0,2.1,Very Low
613,-27.465084,152.996515,145.0,33.0,2161.0,425.0,2395.0,2.1,High
614,-27.465367,152.996814,136.0,33.0,2161.0,425.0,2395.0,2.1,Low
615,-27.46558,152.991559,145.0,35.0,3033.0,350.0,3463.0,2.8,High
616,-27.467206,152.988427,145.0,35.0,3033.0,350.0,3463.0,2.8,Medium
617,-27.467427,152.988384,136.0,33.0,2800.0,440.0,3214.0,3.0,Very Low
618,-27.466522,152.989621,136.0,35.0,3033.0,350.0,3463.0,2.8,Very Low
619,-27.458992,152.988274,291.0,37.0,2694.0,455.0,3068.0,2.6,Low
620,-27.458537,152.988136,274.0,32.0,2600.0,540.0,2636.0,2.5,Medium
621,-27.458036,152.986977,1217.0,32.0,2600.0,540.0,2636.0,2.5,High
622,-27.458126,152.986817,500.0,37.0,2694.0,455.0,3068.0,2.6,Medium
623,-27.458414,152.98529,367.0,37.0,2694.0,455.0,3068.0,2.6,High
624,-27.458506,152.985054,350.0,34.0,3043.0,410.0,3291.0,2.9,Medium
625,-27.459221,152.984458,281.0,37.0,2694.0,455.0,3068.0,2.6,Very Low
626,-27.459815,152.982857,264.0,34.0,3043.0,410.0,3291.0,2.9,High
627,-27.460568,152.982578,281.0,37.0,2694.0,455.0,3068.0,2.6,Very Low
628,-27.461197,152.982217,264.0,34.0,3043.0,410.0,3291.0,2.9,High
629,-27.463824,152.981128,124.0,44.0,2796.0,453.0,3392.0,2.9,Very Low
630,-27.465073,152.982584,133.0,35.0,3033.0,475.0,3963.0,3.1,High
631,-27.465032,152.982381,124.0,44.0,2796.0,453.0,3392.0,2.9,Very Low
632,-27.466723,152.985022,133.0,35.0,3033.0,475.0,3963.0,3.1,High
633,-27.466621,152.984516,124.0,44.0,2796.0,453.0,3392.0,2.9,Very Low
634,-27.467203,152.986962,145.0,35.0,3033.0,475.0,3963.0,3.1,High
635,-27.467397,152.986691,136.0,33.0,2800.0,440.0,3214.0,3.0,Very Low
636,-27.464608,152.983661,12.0,38.0,3000.0,393.0,3921.0,2.9,Low
637,-27.466093,152.985906,12.0,35.0,3033.0,475.0,3963.0,3.1,Very Low
638,-27.46411,152.985075,12.0,38.0,3000.0,393.0,3921.0,2.9,Low
639,-27.463041,152.986286,24.0,38.0,3000.0,393.0,3921.0,2.9,Medium
640,-27.468432,152.982109,60.0,44.0,2796.0,453.0,3392.0,2.9,Medium
641,-27.469273,152.979823,60.0,41.0,2936.0,433.0,3639.0,2.8,Low
642,-27.468971,152.982477,60.0,41.0,2936.0,433.0,3639.0,2.8,Very Low
643,-27.470985,152.98552,60.0,33.0,2800.0,440.0,3214.0,3.0,Medium
644,-27.470897,152.984604,60.0,33.0,2902.0,500.0,3681.0,3.0,Very Low
645,-27.470598,152.983963,60.0,41.0,2936.0,433.0,3639.0,2.8,Medium
646,-27.471235,152.978752,60.0,41.0,2936.0,433.0,3639.0,2.8,Low
647,-27.471347,152.976696,188.0,33.0,2902.0,500.0,3681.0,3.0,High
648,-27.471138,152.976598,188.0,32.0,3400.0,700.0,4881.0,3.0,High
649,-27.470656,152.975302,120.0,33.0,2902.0,500.0,3681.0,3.0,Medium
650,-27.4663,152.989759,145.0,35.0,3033.0,350.0,3463.0,2.8,Medium
