,stop_id,frequency
5402,18,599
5403,3691,599
5404,2,600
5405,3056,600
5406,3055,600
5407,4950,603
5408,10978,603
5409,4473,603
5410,704,604
5411,1074,604
5412,10330,604
5413,1070,604
5414,4701,604
5415,723,604
5416,706,604
5417,10331,604
5418,1136,604
5419,1138,604
5420,1137,604
5421,2193,604
5422,724,604
5423,10952,606
5424,10332,606
5425,5770,606
5426,5792,606
5427,5788,606
5428,5785,606
5429,5783,606
5430,5781,606
5431,5775,606
5432,5773,606
5433,707,606
5434,10729,606
5435,705,606
5436,1060,606
5437,1063,606
5438,1065,606
5439,3000,607
5440,777,607
5441,726,609
5442,725,609
5443,3053,610
5444,1119,611
5445,10829,612
5446,10804,612
5447,6471,614
5448,1020,615
5449,796,617
5450,5789,618
5451,5798,618
5452,206,620
5453,25,620
5454,10950,622
5455,6543,622
5456,44,626
5457,5794,627
5458,5799,627
5459,3073,627
5460,732,628
5461,5860,629
5462,10742,629
5463,5863,629
5464,4653,632
5465,57,632
5466,731,633
5467,734,633
5468,1803,637
5469,1805,637
5470,1841,637
5471,3694,637
5472,1849,637
5473,1845,637
5474,10839,638
5475,10691,638
5476,10537,638
5477,4125,638
5478,4087,638
5479,5858,638
5480,4004,639
5481,49,644
5482,22,644
5483,5795,645
5484,1846,646
5485,1842,646
5486,1797,646
5487,1850,646
5488,1804,646
5489,1806,646
5490,1,649
5491,10189,650
5492,211,650
5493,5579,651
5494,10690,653
5495,10840,653
5496,6424,653
5497,6529,653
5498,3693,654
5499,103,654
5500,5812,656
5501,5849,656
5502,5841,656
5503,4942,657
5504,4954,657
5505,2403,658
5506,10439,658
5507,6528,658
5508,10692,662
5509,204,667
5510,5836,668
5511,5848,668
5512,5811,668
5513,6544,674
5514,2232,676
5515,30,678
5516,4088,683
5517,142,684
5518,1135,687
5519,1129,687
5520,1171,688
5521,1163,688
5522,1174,688
5523,1169,688
5524,1167,688
5525,1128,697
5526,1133,697
5527,1134,697
5528,203,698
5529,929,700
5530,2223,703
5531,1075,705
5532,1139,705
5533,1140,705
5534,1141,705
5535,1073,705
5536,5580,708
5537,9,718
5538,817,724
5539,10436,725
5540,4955,726
5541,4945,726
5542,3946,729
5543,3945,729
5544,125,731
5545,2402,732
5546,10163,735
5547,6545,738
5548,10376,738
5549,1584,738
5550,1586,738
5551,2565,738
5552,20524,740
5553,10709,742
5554,11218,742
5555,816,742
5556,468,742
5557,499,742
5558,1589,746
5559,10752,746
5560,2572,746
5561,10181,748
5562,10985,749
5563,15003,756
5564,15002,762
5565,201,764
5566,4720,764
5567,6602,766
5568,496,769
5569,497,769
5570,466,769
5571,1336,773
5572,26,775
5573,4117,782
5574,10434,789
5575,1332,791
5576,2431,792
5577,202,800
5578,218,800
5579,4109,801
5580,2880,801
5581,1591,802
5582,2435,808
5583,5122,809
5584,11203,812
5585,818,812
5586,1890,814
5587,5125,819
5588,819,821
5589,6606,823
5590,4794,825
5591,1328,827
5592,1046,827
5593,1052,827
5594,1055,827
5595,4114,828
5596,1329,833
5597,1101,833
5598,1051,833
5599,10700,833
5600,226,837
5601,4110,840
5602,10314,842
5603,568,848
5604,2002,851
5605,2003,852
5606,2420,858
5607,2377,858
5608,19910,859
5609,10306,859
5610,815,860
5611,814,866
5612,124,866
5613,1087,867
5614,3947,873
5615,1894,874
5616,10823,880
5617,5577,880
5618,562,881
5619,2352,887
5620,2340,887
5621,13175,895
5622,6,896
5623,3365,904
5624,3712,905
5625,3713,905
5626,13048,907
5627,13049,907
5628,4641,907
5629,4640,907
5630,4911,911
5631,10743,912
5632,1003,913
5633,46,914
5634,117,924
5635,10078,928
5636,566,930
5637,611,933
5638,9990,933
5639,3689,936
5640,3690,936
5641,612,937
5642,10824,939
5643,4412,952
5644,10788,959
5645,10794,960
5646,10791,961
5647,4409,964
5648,6465,964
5649,3695,965
5650,4914,968
5651,5029,972
5652,35,974
5653,219,975
5654,1061,975
5655,1064,975
5656,1062,975
5657,4920,990
5658,1180,991
5659,3692,991
5660,1999,993
5661,11269,995
5662,13057,997
5663,1960,999
5664,45,1003
5665,565,1004
5666,3716,1011
5667,5064,1011
5668,320321,1014
5669,623,1015
5670,10079,1025
5671,3736,1029
5672,6462,1035
5673,6291,1035
5674,225,1037
5675,899,1041
5676,1853,1055
5677,10970,1062
5678,19066,1065
5679,11328,1073
5680,876,1079
5681,1815,1081
5682,138,1081
5683,10077,1094
5684,3749,1095
5685,3062,1095
5686,3054,1099
5687,2191,1102
5688,220,1106
5689,42,1106
5690,273,1108
5691,3741,1110
5692,6521,1110
5693,228,1112
5694,121,1117
5695,24,1120
5696,39,1122
5697,5805,1122
5698,141,1128
5699,3043,1128
5700,735,1129
5701,738,1129
5702,737,1129
5703,743,1143
5704,742,1143
5705,740,1143
5706,739,1143
5707,2200,1144
5708,5760,1152
5709,6549,1153
5710,5803,1155
5711,10969,1157
5712,156,1162
5713,63,1163
5714,43,1164
5715,1338,1166
5716,11270,1167
5717,5271,1169
5718,5815,1174
5719,10200,1176
5720,786,1177
5721,5804,1182
5722,10180,1194
5723,1080,1195
5724,5603,1196
5725,5761,1198
5726,1076,1200
5727,1045,1201
5728,5643,1209
5729,5840,1210
5730,1357,1217
5731,10201,1225
5732,5817,1225
5733,66,1230
5734,1021,1232
5735,3979,1235
5736,5635,1235
5737,17,1241
5738,10900,1243
5739,5602,1244
5740,3870,1252
5741,10817,1256
5742,5644,1258
5743,19,1261
5744,11272,1265
5745,11271,1265
5746,1179,1277
5747,5638,1280
5748,1889,1281
5749,1132,1291
5750,3001,1296
5751,3072,1296
5752,229,1303
5753,1743,1320
5754,81,1326
5755,1754,1332
5756,10818,1333
5757,15753,1335
5758,3071,1337
5759,3091,1337
5760,8,1343
5761,27,1343
5762,14,1365
5763,1748,1366
5764,1886,1386
5765,1747,1386
5766,1592,1387
5767,15764,1392
5768,1593,1394
5769,2556,1423
5770,2561,1423
5771,10815,1432
5772,2581,1437
5773,2576,1437
5774,10797,1457
5775,10185,1478
5776,1153,1486
5777,5032,1504
5778,10816,1521
5779,33,1540
5780,3943,1609
5781,32,1654
5782,23,1658
5783,18055,1691
5784,29,1698
5785,10821,1719
5786,18056,1737
5787,469,1747
5788,470,1754
5789,10822,1761
5790,10798,1879
5791,158,1889
5792,10795,1950
5793,36,1954
5794,891,1955
5795,884,1955
5796,889,1964
5797,890,1964
5798,10190,1994
5799,20,2000
5800,10796,2014
5801,1944,2049
5802,272,2052
5803,267,2052
5804,1951,2114
5805,266,2126
5806,6515,2178
5807,271,2186
5808,10789,2290
5809,1010,2369
5810,216,2384
5811,227,2439
5812,28,2674
5813,10819,2911
5814,897,2957
5815,893,2960
5816,892,2968
5817,10820,2997
5818,896,3076
5819,10813,3134
5820,10814,3252
5821,67,3940
5822,919,3973
5823,19050,4194
5824,19062,4269
5825,10793,4717
5826,12111,4734
5827,200611,5279
5828,10792,5978
5829,19052,7691
5830,19051,7691
5831,19063,7865
5832,19064,7865
5833,12110,7865
5834,10802,12492
